"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207320","2005-06-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  161",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-06","41.8069","-83.583","198.7","SAMARIA, MI US","   20",",,0,0800","    0","P,,0","    0","P,,0","  344",",,0","  178",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  178",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  350",",,0","  194",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-09","41.8069","-83.583","198.7","SAMARIA, MI US","   18",",,0,0800","    0","P,,0","    0","P,,0","  344",",,0","  183",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-10","41.8069","-83.583","198.7","SAMARIA, MI US","  310",",,0,0800","    0","P,,0","    0","P,,0","  350",",,0","  189",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-12","41.8069","-83.583","198.7","SAMARIA, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  256",",I,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-13","41.8069","-83.583","198.7","SAMARIA, MI US","   20",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  206",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  200",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-15","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  178",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-16","41.8069","-83.583","198.7","SAMARIA, MI US","   28",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  133",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   83",",,0",,,,,,,"  117",",I,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   89",",I,0","  139",",I,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  217",",,0","  122",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  106",",,0",,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  122",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-22","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  133",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","   72",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  106",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  200",",,0",,,,,,,"  239",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  372",",,0","  183",",,0",,,,,,,"  244",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  344",",,0","  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-29","41.8069","-83.583","198.7","SAMARIA, MI US","   53",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-06-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  172",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-01","41.8069","-83.583","198.7","SAMARIA, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  100",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  139",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  156",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  128",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  150",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-09","41.8069","-83.583","198.7","SAMARIA, MI US","   56",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  128",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  128",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  133",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  350",",,0","  156",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-13","41.8069","-83.583","198.7","SAMARIA, MI US","  124",",,0,0800","    0","P,,0","    0","P,,0","  328",",,0","  189",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-15","41.8069","-83.583","198.7","SAMARIA, MI US","   51",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  178",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-16","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-17","41.8069","-83.583","198.7","SAMARIA, MI US","   41",",,0,0800","    0","P,,0","    0","P,,0","  383",",,0","  211",",,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  222",",,0",,,,,,,"  233",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-19","41.8069","-83.583","198.7","SAMARIA, MI US","   94",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  139",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-21","41.8069","-83.583","198.7","SAMARIA, MI US","  262",",,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  167",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-22","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  161",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-24","41.8069","-83.583","198.7","SAMARIA, MI US","   99",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-25","41.8069","-83.583","198.7","SAMARIA, MI US","   51",",,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  250",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  211",",,0",,,,,,,"  244",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-27","41.8069","-83.583","198.7","SAMARIA, MI US","  610",",,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  150",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-28","41.8069","-83.583","198.7","SAMARIA, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  139",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  106",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-07-31","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  133",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  167",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  183",",,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  161",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  156",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  150",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-09","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  167",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  206",",,0",,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-13","41.8069","-83.583","198.7","SAMARIA, MI US","  188",",,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  211",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-14","41.8069","-83.583","198.7","SAMARIA, MI US","  135",",,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  178",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-15","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  161",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-16","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  139",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  167",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-19","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-08-20","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-08-21","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-08-22","41.8069","-83.583","198.7","SAMARIA, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-08-23","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  128",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","  117",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  111",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-26","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  139",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-28","41.8069","-83.583","198.7","SAMARIA, MI US","   33",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  128",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-29","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  144",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-08-31","41.8069","-83.583","198.7","SAMARIA, MI US","   97",",,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  172",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  133",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  133",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-03","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  111",",,0",,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-04","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-09-05","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00207320","2005-09-06","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  111",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-07","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  106",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-08","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  139",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-09","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  144",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-10","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  106",",,0",,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-11","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  100",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-12","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  117",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-13","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  122",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-14","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  156",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-15","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  161",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-16","41.8069","-83.583","198.7","SAMARIA, MI US","  107",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  128",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-17","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  178",",,0","  128",",,0",,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-18","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","  111",",,0",,,,,,,"  117",",I,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-19","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  128",",I,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-20","41.8069","-83.583","198.7","SAMARIA, MI US","    0","T,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","  139",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-21","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  106",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-22","41.8069","-83.583","198.7","SAMARIA, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  111",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-23","41.8069","-83.583","198.7","SAMARIA, MI US","   64",",,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  150",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-24","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  144",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-25","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  172",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-26","41.8069","-83.583","198.7","SAMARIA, MI US","  180",",,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  183",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-27","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","   72",",,0",,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-28","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  206",",,0","   83",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-29","41.8069","-83.583","198.7","SAMARIA, MI US","   81",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","   89",",,0",,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-09-30","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  172",",,0","   17",",,0",,,,,,,"   22",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-10-01","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  206",",,0","   22",",,0",,,,,,,"   61",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-10-02","41.8069","-83.583","198.7","SAMARIA, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","   61",",,0",,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00207320","2005-10-03","41.8069","-83.583","198.7","SAMARIA, MI US","    5",",,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  117",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,
